Source Name	Comment [ENA_SAMPLE]	Comment [BioSD_SAMPLE]	Comment [Sample_description]	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics [organism]	Characteristics[organism part]	Characteristics[sex]	Characteristics[developmental stage]	Characteristics [cell type]	Characteristics [genotype]	Characteristics [single cell quality]	Characteristics [submitted single cell quality]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[single cell isolation]	Comment[input molecule]	Comment[library construction]	Comment[end bias]	Comment[primer]	Comment[spike in]	Comment[spike in dilution]	Comment [UMI barcode]	Comment[LIBRARY_STRAND]	Comment [LIBRARY_LAYOUT]	Comment [LIBRARY_SOURCE]	Comment [LIBRARY_STRATEGY]	Comment [LIBRARY_SELECTION]	Comment [INSTRUMENT_MODEL]	Protocol REF	Protocol REF	Assay Name	Comment[technical replicate group]	Technology Type	Comment [ENA_EXPERIMENT]	Comment [Platform_title]	Scan Name	Comment [ENA_RUN]	Comment [FASTQ_URI]	FactorValue[single cell identifier]	FactorValue [cell type]
GSM2670071 1	SRS2287185	SAMN07246277	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_702-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670071 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3427	P-GSE100058-5	P-GSE100058-6	GSM2670071	not applicable	sequencing assay	SRX2921326	NextSeq 550 (Drosophila melanogaster)	SRR5686540_1.fastq.gz	SRR5686540	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/000/SRR5686540/SRR5686540_1.fastq.gz	N335Barcode_702-505	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670070 1	SRS2287186	SAMN07246278	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_701-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670070 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3428	P-GSE100058-5	P-GSE100058-6	GSM2670070	not applicable	sequencing assay	SRX2921325	NextSeq 550 (Drosophila melanogaster)	SRR5686539_2.fastq.gz	SRR5686539	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5686539/SRR5686539_2.fastq.gz	N335Barcode_701-505	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670070 1	SRS2287186	SAMN07246278	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_701-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670070 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3429	P-GSE100058-5	P-GSE100058-6	GSM2670070	not applicable	sequencing assay	SRX2921325	NextSeq 550 (Drosophila melanogaster)	SRR5686539_1.fastq.gz	SRR5686539	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5686539/SRR5686539_1.fastq.gz	N335Barcode_701-505	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670069 1	SRS2287183	SAMN07246279	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_729-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670069 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3430	P-GSE100058-5	P-GSE100058-6	GSM2670069	not applicable	sequencing assay	SRX2921324	NextSeq 550 (Drosophila melanogaster)	SRR5686538_2.fastq.gz	SRR5686538	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5686538/SRR5686538_2.fastq.gz	N335Barcode_729-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670069 1	SRS2287183	SAMN07246279	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_729-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670069 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3431	P-GSE100058-5	P-GSE100058-6	GSM2670069	not applicable	sequencing assay	SRX2921324	NextSeq 550 (Drosophila melanogaster)	SRR5686538_1.fastq.gz	SRR5686538	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5686538/SRR5686538_1.fastq.gz	N335Barcode_729-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670068 1	SRS2287179	SAMN07246280	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_728-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670068 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3432	P-GSE100058-5	P-GSE100058-6	GSM2670068	not applicable	sequencing assay	SRX2921323	NextSeq 550 (Drosophila melanogaster)	SRR5686537_2.fastq.gz	SRR5686537	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5686537/SRR5686537_2.fastq.gz	N335Barcode_728-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670068 1	SRS2287179	SAMN07246280	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_728-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670068 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3433	P-GSE100058-5	P-GSE100058-6	GSM2670068	not applicable	sequencing assay	SRX2921323	NextSeq 550 (Drosophila melanogaster)	SRR5686537_1.fastq.gz	SRR5686537	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5686537/SRR5686537_1.fastq.gz	N335Barcode_728-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670067 1	SRS2287180	SAMN07246281	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_727-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670067 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3434	P-GSE100058-5	P-GSE100058-6	GSM2670067	not applicable	sequencing assay	SRX2921322	NextSeq 550 (Drosophila melanogaster)	SRR5686536_2.fastq.gz	SRR5686536	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686536/SRR5686536_2.fastq.gz	N335Barcode_727-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670067 1	SRS2287180	SAMN07246281	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_727-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670067 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3435	P-GSE100058-5	P-GSE100058-6	GSM2670067	not applicable	sequencing assay	SRX2921322	NextSeq 550 (Drosophila melanogaster)	SRR5686536_1.fastq.gz	SRR5686536	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686536/SRR5686536_1.fastq.gz	N335Barcode_727-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670066 1	SRS2287181	SAMN07246282	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_726-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670066 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3436	P-GSE100058-5	P-GSE100058-6	GSM2670066	not applicable	sequencing assay	SRX2921321	NextSeq 550 (Drosophila melanogaster)	SRR5686535_2.fastq.gz	SRR5686535	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686535/SRR5686535_2.fastq.gz	N335Barcode_726-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670066 1	SRS2287181	SAMN07246282	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_726-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670066 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3437	P-GSE100058-5	P-GSE100058-6	GSM2670066	not applicable	sequencing assay	SRX2921321	NextSeq 550 (Drosophila melanogaster)	SRR5686535_1.fastq.gz	SRR5686535	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686535/SRR5686535_1.fastq.gz	N335Barcode_726-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670065 1	SRS2287177	SAMN07246283	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_724-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670065 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3438	P-GSE100058-5	P-GSE100058-6	GSM2670065	not applicable	sequencing assay	SRX2921320	NextSeq 550 (Drosophila melanogaster)	SRR5686534_2.fastq.gz	SRR5686534	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/004/SRR5686534/SRR5686534_2.fastq.gz	N335Barcode_724-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670065 1	SRS2287177	SAMN07246283	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_724-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670065 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3439	P-GSE100058-5	P-GSE100058-6	GSM2670065	not applicable	sequencing assay	SRX2921320	NextSeq 550 (Drosophila melanogaster)	SRR5686534_1.fastq.gz	SRR5686534	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/004/SRR5686534/SRR5686534_1.fastq.gz	N335Barcode_724-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670064 1	SRS2287182	SAMN07246284	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_723-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670064 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3440	P-GSE100058-5	P-GSE100058-6	GSM2670064	not applicable	sequencing assay	SRX2921319	NextSeq 550 (Drosophila melanogaster)	SRR5686533_2.fastq.gz	SRR5686533	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/003/SRR5686533/SRR5686533_2.fastq.gz	N335Barcode_723-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670064 1	SRS2287182	SAMN07246284	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_723-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670064 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3441	P-GSE100058-5	P-GSE100058-6	GSM2670064	not applicable	sequencing assay	SRX2921319	NextSeq 550 (Drosophila melanogaster)	SRR5686533_1.fastq.gz	SRR5686533	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/003/SRR5686533/SRR5686533_1.fastq.gz	N335Barcode_723-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670063 1	SRS2287176	SAMN07246285	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_722-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670063 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3442	P-GSE100058-5	P-GSE100058-6	GSM2670063	not applicable	sequencing assay	SRX2921318	NextSeq 550 (Drosophila melanogaster)	SRR5686532_2.fastq.gz	SRR5686532	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/002/SRR5686532/SRR5686532_2.fastq.gz	N335Barcode_722-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670063 1	SRS2287176	SAMN07246285	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_722-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670063 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3443	P-GSE100058-5	P-GSE100058-6	GSM2670063	not applicable	sequencing assay	SRX2921318	NextSeq 550 (Drosophila melanogaster)	SRR5686532_1.fastq.gz	SRR5686532	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/002/SRR5686532/SRR5686532_1.fastq.gz	N335Barcode_722-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670062 1	SRS2287175	SAMN07246286	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_721-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670062 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3444	P-GSE100058-5	P-GSE100058-6	GSM2670062	not applicable	sequencing assay	SRX2921317	NextSeq 550 (Drosophila melanogaster)	SRR5686531_2.fastq.gz	SRR5686531	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/001/SRR5686531/SRR5686531_2.fastq.gz	N335Barcode_721-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670062 1	SRS2287175	SAMN07246286	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_721-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670062 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3445	P-GSE100058-5	P-GSE100058-6	GSM2670062	not applicable	sequencing assay	SRX2921317	NextSeq 550 (Drosophila melanogaster)	SRR5686531_1.fastq.gz	SRR5686531	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/001/SRR5686531/SRR5686531_1.fastq.gz	N335Barcode_721-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670061 1	SRS2287174	SAMN07246287	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_720-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670061 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3446	P-GSE100058-5	P-GSE100058-6	GSM2670061	not applicable	sequencing assay	SRX2921316	NextSeq 550 (Drosophila melanogaster)	SRR5686530_2.fastq.gz	SRR5686530	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/000/SRR5686530/SRR5686530_2.fastq.gz	N335Barcode_720-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670061 1	SRS2287174	SAMN07246287	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_720-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670061 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3447	P-GSE100058-5	P-GSE100058-6	GSM2670061	not applicable	sequencing assay	SRX2921316	NextSeq 550 (Drosophila melanogaster)	SRR5686530_1.fastq.gz	SRR5686530	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/000/SRR5686530/SRR5686530_1.fastq.gz	N335Barcode_720-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670060 1	SRS2287173	SAMN07246288	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_719-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670060 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3448	P-GSE100058-5	P-GSE100058-6	GSM2670060	not applicable	sequencing assay	SRX2921315	NextSeq 550 (Drosophila melanogaster)	SRR5686529_2.fastq.gz	SRR5686529	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5686529/SRR5686529_2.fastq.gz	N335Barcode_719-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670060 1	SRS2287173	SAMN07246288	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_719-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670060 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3449	P-GSE100058-5	P-GSE100058-6	GSM2670060	not applicable	sequencing assay	SRX2921315	NextSeq 550 (Drosophila melanogaster)	SRR5686529_1.fastq.gz	SRR5686529	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5686529/SRR5686529_1.fastq.gz	N335Barcode_719-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670056 1	SRS2287168	SAMN07246289	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_714-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670056 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3456	P-GSE100058-5	P-GSE100058-6	GSM2670056	not applicable	sequencing assay	SRX2921311	NextSeq 550 (Drosophila melanogaster)	SRR5686525_2.fastq.gz	SRR5686525	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686525/SRR5686525_2.fastq.gz	N335Barcode_714-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670056 1	SRS2287168	SAMN07246289	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_714-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670056 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3457	P-GSE100058-5	P-GSE100058-6	GSM2670056	not applicable	sequencing assay	SRX2921311	NextSeq 550 (Drosophila melanogaster)	SRR5686525_1.fastq.gz	SRR5686525	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686525/SRR5686525_1.fastq.gz	N335Barcode_714-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
GSM2670055 1	SRS2287166	SAMN07246290	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron innervating DA1, VA1d, or DC3 glomerulus	Mz19-GFP [N335Barcode_712-515]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus	Mz19-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670055 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 3458	P-GSE100058-5	P-GSE100058-6	GSM2670055	not applicable	sequencing assay	SRX2921310	NextSeq 550 (Drosophila melanogaster)	SRR5686524_2.fastq.gz	SRR5686524	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/004/SRR5686524/SRR5686524_2.fastq.gz	N335Barcode_712-515	olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus
